#Time	June	Oct	Mar
91	0.564136643	0.555084032	0.538379494
92	0.564141371	0.555087371	0.53840153
93	0.564142375	0.555095312	0.538511858
94	0.564142575	0.555105572	0.538526842
96	0.564143511	0.555115746	0.538535487
97	0.564144221	0.555117601	0.538574151
99	0.564159619	0.555216573	0.538580118
100	0.564160435	0.555239194	0.538580543
101	0.564286047	0.555243469	0.538613123
102	0.5642865	0.555245972	0.538622872
103	0.564287372	0.555250318	0.538691016
104	0.564315948	0.555267232	0.538706957
105	0.564316153	0.555269128	0.538708191
107	0.564316311	0.555288031	0.53870875
108	0.564319576	0.555289706	0.538717867
109	0.564334997	0.555297454	0.53874835
110	0.564342053	0.555308029	0.538764618
111	0.564354165	0.555310699	0.538765639
113	0.564354548	0.555312639	0.538765697
114	0.564355118	0.555362009	0.538830683
115	0.564398725	0.555395286	0.538849356
116	0.564419504	0.555424549	0.538850523
118	0.564448423	0.555441962	0.53886401
119	0.564518884	0.555477662	0.538885012
120	0.564530876	0.555488105	0.538906947
121	0.566597174	0.555503464	0.538963256
122	0.566627627	0.555512215	0.538979811
124	0.566653659	0.555536078	0.538983105
125	0.566679398	0.555551288	0.538983627
126	0.566708371	0.555553762	0.539010898
127	0.566710087	0.555634069	0.539082409
128	0.566734639	0.555648184	0.539082671
129	0.56680221	0.55564867	0.539084326
130	0.566840792	0.555677362	0.54116119
131	0.566884951	0.555702682	0.541168282
132	0.566951963	0.555737281	0.541235066
133	0.566978379	0.556971407	0.541235849
134	0.567029419	0.556991882	0.541256753
135	0.567056242	0.556997139	0.541259345
136	0.567056586	0.557210561	0.541272852
137	0.567086704	0.557299783	0.541281281
138	0.567113944	0.557325048	0.541306846
139	0.567122288	0.557343111	0.541326608
140	0.567173562	0.55734656	0.541336074
141	0.567201041	0.55736382	0.54135275
142	0.567202973	0.557365788	0.5413637
143	0.567269731	0.557366241	0.541367322
144	0.567347938	0.557366919	0.541385082
146	0.567363047	0.557376294	0.541417885
147	0.567388279	0.557467183	0.541439303
148	0.567416952	0.557511246	0.541452718
149	0.567441664	0.557569065	0.541452843
150	0.567494476	0.557577377	0.541455576
151	0.567514719	0.557578468	0.541458971
152	0.567514881	0.557580925	0.541460362
153	0.567541195	0.557583823	0.54146078
154	0.567579343	0.557623996	0.541514253
155	0.567604774	0.557624723	0.541523904
156	0.567606769	0.557640266	0.541524401
157	0.567608772	0.557645661	0.541562292
159	0.5676564	0.557670215	0.541647298
160	0.567691023	0.55768473	0.541679518
161	0.567700121	0.557707589	0.541685668
163	0.567705227	0.557719915	0.541702599
164	0.56773653	0.557722473	0.541757099
165	0.567779948	0.557742762	0.541775299
166	0.567780216	0.557743237	0.541898794
167	0.567804769	0.557743702	0.541983422
168	0.567865309	0.557782687	0.54205236
169	0.567928293	0.557787466	0.542058145
170	0.567936725	0.557790182	0.542154331
171	0.567939511	0.557794177	0.542167603
172	0.567943508	0.557800687	0.542175892
173	0.567972798	0.557853864	0.542176288
174	0.567975153	0.557868777	0.54218038
175	0.567999718	0.557871815	0.542187832
177	0.568001471	0.557872152	0.542199655
178	0.568140173	0.557885059	0.542216507
179	0.568148608	0.557913801	0.542231887
180	0.568204548	0.557926774	0.542264628
181	0.569180215	0.557949416	0.54228564
182	0.569206302	0.558005941	0.542303403
183	0.569208284	0.558007211	0.542335999
184	0.569230403	0.558020871	0.542372273
187	0.569261393	0.558022077	0.544117358
189	0.569264494	0.558022228	0.544153106
190	0.569265015	0.558082071	0.544169111
191	0.569266065	0.558082596	0.544176466
192	0.569291511	0.55808528	0.544180062
193	0.569294084	0.558088056	0.544185432
194	0.569326677	0.558095884	0.54419767
195	0.569327075	0.558097376	0.54419823
196	0.569343378	0.559242144	0.544199464
197	0.569345048	0.559244963	0.544200181
198	0.569346074	0.559249191	0.544204441
199	0.569362346	0.559270465	0.544221215
200	0.569366025	0.559284449	0.544222013
201	0.569383721	0.55928464	0.544225723
202	0.569390631	0.559335151	0.544239273
203	0.569396666	0.559361414	0.544248364
204	0.569397643	0.559377154	0.544280503
205	0.569398345	0.559393883	0.54428741
207	0.569432077	0.559397894	0.544304249
208	0.56943476	0.559398793	0.544326397
210	0.569442183	0.559413954	0.544331583
211	0.569445689	0.559418723	0.544415901
212	0.569448901	0.559420061	0.544437471
214	0.569474268	0.559422134	0.544441292
215	0.569481472	0.559422559	0.544457356
218	0.569510762	0.559426164	0.544472565
219	0.5695248	0.559428036	0.544618547
220	0.56954248	0.559432092	0.544619946
222	0.569546288	0.559434927	0.54466373
223	0.569548578	0.559435544	0.544665547
224	0.569550441	0.559456945	0.54467242
225	0.569574995	0.55949429	0.544678838
226	0.569599548	0.559553308	0.544679668
227	0.569650877	0.559557833	0.544680455
228	0.569676218	0.559579645	0.544699053
230	0.569725366	0.559684987	0.544718976
231	0.56978965	0.55969323	0.544725086
232	0.56979011	0.559700416	0.544726858
233	0.569802403	0.559794803	0.544737582
234	0.569870324	0.559812944	0.544757665
235	0.569872758	0.559834829	0.54476129
236	0.570038252	0.559846619	0.544762913
237	0.5701517	0.559870034	0.544768328
238	0.570230357	0.559882722	0.544794685
239	0.570427588	0.559885346	0.544816699
240	0.570460977	0.559887508	0.544825148
241	0.570624664	0.559888732	0.544837811
242	0.570650905	0.559903175	0.544976453
243	0.570679433	0.559921316	0.54499228
244	0.570790108	0.5599224	0.545011777
245	0.570793508	0.559925519	0.545040701
246	0.5708214	0.559951987	0.545051121
247	0.570847215	0.559955416	0.545130054
249	0.570920134	0.560126465	0.545139859
250	0.57092294	0.560128689	0.545145377
251	0.570949071	0.560129011	0.545160294
252	0.570974118	0.560139614	0.545160791
253	0.570998672	0.560172461	0.545178775
254	0.571050263	0.560184113	0.545187487
255	0.571069553	0.560185914	0.545255356
256	0.571143349	0.560215	0.545260814
257	0.57117193	0.560224365	0.545295905
258	0.571211291	0.560229598	0.545310414
259	0.571270803	0.560230201	0.545317638
261	0.571318947	0.560291871	0.545322031
262	0.571327365	0.560300402	0.545332669
263	0.571329095	0.560314107	0.545337902
264	0.571356108	0.56031429	0.545358793
265	0.571384839	0.560344276	0.545379204
266	0.571462469	0.560344354	0.545380138
267	0.571528382	0.560363051	0.545393786
268	0.571534485	0.560365697	0.545401311
269	0.571631226	0.560399978	0.54541365
270	0.571727235	0.560414595	0.545450926
271	0.57175469	0.560469031	0.545462256
272	0.571807051	0.560473409	0.545498785
273	0.571808798	0.560475286	0.545517526
274	0.57182472	0.560476878	0.545522467
275	0.571877287	0.560487494	0.545529335
276	0.571898878	0.560527349	0.545545313
277	0.571954094	0.560579275	0.545587727
278	0.5719634	0.560672531	0.545600717
279	0.571976054	0.560736943	0.545621237
280	0.572045592	0.560748095	0.545668564
281	0.572070676	0.560821171	0.545668586
282	0.572086016	0.560828479	0.545669034
283	0.572090446	0.560928806	0.545687542
285	0.572095145	0.56098258	0.545705176
286	0.57210054	0.561046828	0.545750705
287	0.572151325	0.561050669	0.545751853
288	0.572155861	0.561053832	0.545754835
289	0.572203664	0.561148194	0.545764901
290	0.572228229	0.561151443	0.545765962
291	0.57223192	0.5611543	0.545820934
292	0.57223825	0.561193812	0.545828591
293	0.572281452	0.561248828	0.545831385
294	0.57231521	0.561306234	0.545842975
295	0.572459364	0.56131262	0.545859562
296	0.572523726	0.561329463	0.545860761
297	0.572550579	0.56134126	0.545869747
298	0.572557407	0.561349633	0.545873701
299	0.572557496	0.561350497	0.545882346
300	0.572596047	0.561416722	0.545883321
301	0.583727967	0.561423141	0.545901429
302	0.583729988	0.561432297	0.545908046
303	0.583731105	0.561443952	0.545910433
305	0.583737545	0.561445071	0.54591698
307	0.583766524	0.561450166	0.545924123
308	0.583834835	0.561488312	0.545965448
310	0.583839163	0.561490247	0.54596627
311	0.583869738	0.561506215	0.545978059
312	0.583871833	0.561509605	0.5640598
313	0.583874242	0.561524252	0.564099279
314	0.583900226	0.561535208	0.564131435
315	0.583925057	0.561599705	0.564131795
316	0.583930964	0.561605438	0.564145237
317	0.583985003	0.561633087	0.564148174
319	0.584009844	0.575330534	0.564150336
320	0.584012556	0.575419429	0.56420381
321	0.584037142	0.575422775	0.564204971
322	0.584122331	0.575433198	0.564208005
323	0.584126066	0.575445965	0.564211227
324	0.584175945	0.575449488	0.564303131
325	0.584206356	0.575449749	0.564328385
326	0.584225126	0.575453883	0.564334541
327	0.584250896	0.575537175	0.564356062
329	0.584258867	0.57554132	0.564381519
330	0.584270368	0.575546009	0.564382367
331	0.58427301	0.575549423	0.564388046
334	0.584300742	0.575570936	0.564395239
335	0.584325391	0.575599357	0.564396043
336	0.584351375	0.57562188	0.564460509
337	0.584351907	0.575626132	0.56446455
338	0.584376681	0.575661775	0.564466822
339	0.584403292	0.575676012	0.564473632
341	0.584406224	0.57567983	0.564489965
342	0.584451479	0.575687406	0.564503722
343	0.584452157	0.575710957	0.564504126
345	0.584483594	0.575711222	0.564506369
346	0.584509901	0.575712504	0.564508232
347	0.584550429	0.575724006	0.56452031
348	0.584550974	0.575731662	0.56454431
349	0.584575739	0.575732669	0.565006762
350	0.584600454	0.575739191	0.565007901
351	0.584627499	0.575739507	0.565011629
353	0.584627713	0.57574378	0.565054135
354	0.584635274	0.57576308	0.565063342
355	0.584660115	0.575764378	0.565097814
356	0.584660989	0.575771491	0.565097907
357	0.584662159	0.575774053	0.565166495
359	0.584689111	0.575774321	0.56520801
360	0.584691184	0.57577852	0.565209372
361	0.584824494	0.575786651	0.565218528
362	0.584849075	0.575800936	0.56522191
363	0.584851598	0.575804603	0.565233367
365	0.584855811	0.575810434	0.565243668
368	0.584882616	0.575833931	0.565246472
369	0.584893448	0.575840547	0.565246909
371	0.584951752	0.575903318	0.565258607
373	0.584952572	0.575909561	0.565391508
374	0.584964419	0.57591041	0.565423577
375	0.584982737	0.57594672	0.565423794
377	0.585007546	0.575947511	0.565425429
379	0.585010905	0.575949687	0.565439947
380	0.585035456	0.576000784	0.565446151
381	0.585060025	0.576005031	0.565448611
382	0.585112834	0.576006431	0.565450691
383	0.585138443	0.576006511	0.565456594
384	0.585186573	0.57600662	0.565462819
385	0.585223852	0.576008338	0.56548013
387	0.585253684	0.576011038	0.565480451
388	0.585255212	0.576015088	0.565501249
389	0.5852579	0.576018976	0.565509862
390	0.585297731	0.576019754	0.565520693
391	0.585360322	0.576026928	0.565524161
392	0.585362529	0.576027838	0.565529347
394	0.585427641	0.576029598	0.565529959
395	0.585430594	0.576039046	0.565530151
396	0.585507112	0.576042057	0.565549736
397	0.585520434	0.576054335	0.565580655
398	0.585528911	0.576059235	0.56558106
401	0.585535921	0.576061603	0.565582186
402	0.585536001	0.576096323	0.565582543
403	0.585561396	0.576096811	0.565584942
404	0.585562384	0.576473746	0.565616376
405	0.585639312	0.57647942	0.565617816
406	0.585642408	0.576491118	0.565618944
407	0.58566736	0.576494607	0.565625758
408	0.585668054	0.576497808	0.565639747
409	0.585750801	0.576533277	0.565642642
410	0.585775888	0.576535025	0.565646337
413	0.585779592	0.576570035	0.565647133
414	0.585804146	0.576571318	0.565647276
415	0.585815347	0.576573472	0.566304241
416	0.585883043	0.576574358	0.566304782
417	0.58588507	0.576580208	0.566319648
418	0.58591155	0.57660134	0.566320844
420	0.585936889	0.576603781	0.566325063
421	0.586002604	0.57660411	0.566325834
422	0.586067476	0.576605389	0.5663837
424	0.586068544	0.576614241	0.566386793
426	0.586093097	0.57661601	0.566420663
427	0.586096258	0.576620631	0.56643322
428	0.586111031	0.576623175	0.566457215
429	0.586187277	0.576628854	0.566483082
430	0.586187637	0.5766318	0.566483686
431	0.586215033	0.576632369	0.566485857
434	0.586220061	0.576645223	0.566498963
435	0.586220379	0.576659601	0.566501402
437	0.586247865	0.576660533	0.566574698
438	0.586331932	0.576689798	0.566579285
440	0.586379084	0.576690505	0.566579477
441	0.586406817	0.576690642	0.566739069
442	0.586407519	0.576706675	0.566749156
444	0.586413625	0.576715724	0.566752538
445	0.586417194	0.57672533	0.566766864
446	0.586430075	0.57676985	0.566766998
447	0.586454626	0.576772264	0.566776268
448	0.586479179	0.576773998	0.566783022
449	0.58649465	0.576775258	0.566783585
450	0.5865954	0.576775694	0.566805466
451	0.586673163	0.576776326	0.566805676
453	0.58670247	0.576776592	0.566830133
454	0.586727835	0.576814309	0.566834346
455	0.586764243	0.576822474	0.566838967
456	0.586849082	0.576823059	0.566839876
457	0.586874998	0.576836875	0.56684683
458	0.586899551	0.576841071	0.566853165
459	0.586899774	0.576849923	0.566858211
460	0.586899855	0.576873684	0.566859063
461	0.586899938	0.576873957	0.566868982
463	0.586974776	0.576875781	0.56689338
464	0.586994029	0.576880063	0.566894873
465	0.587049581	0.576886129	0.566896954
466	0.58709876	0.576888716	0.566984601
467	0.587151251	0.576902088	0.566986752
468	0.587156438	0.576902805	0.566990503
469	0.58718599	0.576903013	0.566992896
470	0.587210545	0.576906032	0.566997314
471	0.587235891	0.576922263	0.567023206
472	0.587262173	0.57693334	0.567024297
474	0.587263548	0.576934342	0.567024663
475	0.587289388	0.576950786	0.567025402
477	0.58730419	0.576959888	0.56705147
478	0.587309486	0.576961772	0.56705309
480	0.587310188	0.576961967	0.567056551
482	0.587392752	0.576996725	0.567139171
483	0.587400219	0.576998507	0.567144186
484	0.587436896	0.576998885	0.567183278
485	0.587461449	0.577002229	0.567193363
486	0.587461461	0.577022095	0.567199879
487	0.587464984	0.577029961	0.567241516
488	0.587471352	0.57703205	0.567316227
489	0.587477384	0.577039578	0.567386598
490	0.587513299	0.577045739	0.567403459
491	0.587528831	0.577129664	0.567415055
492	0.587554693	0.577136255	0.567442551
493	0.587588388	0.577136477	0.567442852
494	0.587617004	0.577201873	0.567507048
495	0.587642605	0.577209829	0.567538838
496	0.58765301	0.57722333	0.567544765
497	0.587702624	0.577224017	0.567557184
498	0.587727278	0.577228917	0.567557853
499	0.587751832	0.577231357	0.567558212
500	0.587753584	0.577234863	0.567558753
501	0.587753744	0.577260898	0.567561736
503	0.58778087	0.577264577	0.567563579
505	0.587790812	0.577264712	0.567570948
506	0.58779238	0.577267073	0.567571897
509	0.587832871	0.577268838	0.567597785
511	0.587857422	0.5772719	0.567650772
512	0.587874634	0.57728293	0.567652309
513	0.587880178	0.577285683	0.567652345
514	0.587931974	0.577288383	0.567701188
515	0.587956628	0.577288535	0.56770174
516	0.587968499	0.577317657	0.56770602
517	0.588031975	0.577334924	0.567710825
518	0.588094349	0.577738666	0.567739458
520	0.588095086	0.577740324	0.567739658
521	0.588160126	0.577740592	0.567744913
523	0.588209968	0.57774408	0.567753792
524	0.588210613	0.57774764	0.567756928
525	0.588267336	0.577748181	0.567766564
527	0.588291888	0.577753212	0.567771826
528	0.588363005	0.577760583	0.567771842
529	0.588388537	0.577764625	0.567777961
530	0.58841309	0.577766572	0.567784987
531	0.588413438	0.577777419	0.567787138
532	0.5884136	0.577802084	0.567789751
533	0.588438179	0.577811162	0.567790575
534	0.58853681	0.577876327	0.567814855
535	0.588576596	0.577900788	0.567844638
536	0.588604216	0.57791062	0.567846211
537	0.588631172	0.577944311	0.567849322
538	0.588631936	0.57794889	0.567850165
539	0.588656489	0.57794935	0.567850239
540	0.588683191	0.577952238	0.567861328
541	0.588685868	0.577953752	0.56790492
542	0.588685985	0.577971801	0.567912348
543	0.588686835	0.578060104	0.567943628
544	0.588693914	0.578067966	0.567953402
545	0.588718986	0.578069243	0.567966476
548	0.588722469	0.578089214	0.567968011
549	0.588723543	0.578091027	0.567970353
550	0.58874811	0.57809251	0.568016555
552	0.588775596	0.578094751	0.568069848
553	0.588777013	0.578104892	0.568072081
555	0.588793205	0.578119703	0.568072176
556	0.588817769	0.578156563	0.568117174
557	0.588848732	0.578158325	0.5681263
558	0.588851079	0.57819746	0.568146866
559	0.588875631	0.578197974	0.568168589
561	0.588900185	0.578207972	0.56817012
562	0.588904201	0.578210599	0.568183125
565	0.588909056	0.578212219	0.568185066
566	0.58892737	0.578228529	0.568189135
567	0.588932208	0.578228797	0.568213919
568	0.588956761	0.57822899	0.568224955
570	0.588957411	0.578259216	0.568229167
573	0.588965475	0.578274767	0.568232366
574	0.588990116	0.578301207	0.568234328
575	0.589014669	0.578302095	0.568250891
577	0.589017418	0.578334763	0.568280843
578	0.589018155	0.578476116	0.568309661
579	0.589042708	0.578481429	0.568313179
580	0.589044382	0.578497936	0.56831659
581	0.589047922	0.578499147	0.56832078
582	0.589072866	0.578503142	0.568366433
585	0.589098265	0.578533743	0.568366997
586	0.589099682	0.578534178	0.568370627
588	0.589103978	0.578536918	0.568371199
590	0.589151093	0.578541679	0.568383691
591	0.589157527	0.57854371	0.568534747
593	0.589184611	0.578548187	0.581060231
594	0.589185716	0.578581584	0.581088736
595	0.589195695	0.578587851	0.581122343
596	0.589241323	0.578606363	0.58112302
597	0.589277234	0.578638654	0.581123799
598	0.589277836	0.578641803	0.581124823
599	0.589305425	0.57867716	0.581125469
600	0.589425911	0.578687473	0.581127265
601	0.603318332	0.57869062	0.581131153
602	0.603352746	0.578691337	0.581152396
603	0.603409907	0.578768823	0.581233802
604	0.603410801	0.578791091	0.581238635
605	0.603443417	0.578798747	0.581293044
606	0.603447707	0.578862446	0.581297192
607	0.603472259	0.592009112	0.581418591
608	0.603475832	0.592015894	0.581435339
609	0.60350901	0.592116664	0.581441798
610	0.603618446	0.59213804	0.581442278
611	0.603619908	0.592144211	0.581444524
612	0.60362129	0.592144486	0.581449135
613	0.603624239	0.592145157	0.581449645
614	0.603755773	0.592147857	0.581450789
615	0.603781276	0.59215825	0.581451208
616	0.603808408	0.592221513	0.581452214
617	0.603809422	0.592232625	0.581453857
618	0.603810308	0.592248608	0.58148003
619	0.603835123	0.592249545	0.581522208
621	0.60388423	0.59226092	0.581526737
622	0.603911432	0.592261228	0.581528481
623	0.60392248	0.592278508	0.581535309
625	0.603926904	0.592299841	0.581551965
627	0.603976011	0.592303325	0.581552796
628	0.604000571	0.592305935	0.581553318
629	0.60402514	0.592308073	0.581555825
631	0.604049695	0.592315511	0.581572674
632	0.604074248	0.592318614	0.581583317
633	0.604102054	0.592319222	0.581584129
634	0.604126607	0.59233025	0.58158733
636	0.604151161	0.592331144	0.581589471
640	0.604175713	0.592331513	0.581596248
642	0.604203405	0.592333697	0.581596628
644	0.604237413	0.592357195	0.581600101
645	0.604261966	0.59237852	0.581600963
648	0.604290172	0.592381367	0.581617681
649	0.604339278	0.592383196	0.5816266
650	0.60438879	0.592394057	0.581636822
652	0.604413479	0.592396268	0.581637789
653	0.604476641	0.592407873	0.581639491
655	0.604480556	0.592415913	0.58164106
656	0.604486154	0.592417118	0.581642833
658	0.604499258	0.59245127	0.581644139
659	0.60452381	0.592455956	0.581644488
660	0.604573793	0.592468423	0.581644564
664	0.604606629	0.592469334	0.581645029
665	0.604606732	0.592469906	0.581645051
666	0.604641121	0.592472606	0.58164778
667	0.604679587	0.592486337	0.581648977
668	0.604681676	0.592487237	0.581650509
670	0.604730798	0.592488136	0.581652693
671	0.604755351	0.59249585	0.581654237
674	0.604779904	0.59250625	0.581654302
675	0.604804458	0.59251823	0.581658997
676	0.604829097	0.592530867	0.581660178
677	0.604878608	0.592548278	0.581660363
678	0.604914411	0.59256049	0.581662961
679	0.604944226	0.592562281	0.581666379
680	0.604983733	0.592565719	0.581678755
681	0.604988604	0.592589219	0.581680062
682	0.604988779	0.592589779	0.58168055
683	0.604997427	0.592597886	0.58169
687	0.605022781	0.592614155	0.58171334
688	0.605079853	0.592640566	0.581721014
690	0.605104405	0.592640817	0.581768078
691	0.605104904	0.592641015	0.581769231
692	0.605105556	0.592641483	0.58177209
693	0.605106125	0.592684705	0.581779083
694	0.605130726	0.592688462	0.581797299
695	0.605179833	0.592688938	0.58180281
696	0.605180228	0.592689426	0.581805373
697	0.605208031	0.592690817	0.581805839
698	0.605257235	0.592691231	0.581812882
699	0.605306352	0.592704162	0.581812908
700	0.60533167	0.593274758	0.581820065
701	0.605356629	0.593306216	0.581823175
702	0.605413861	0.593337942	0.581824911
703	0.605438415	0.593345333	0.581826967
704	0.605442525	0.593345443	0.581827691
705	0.605443259	0.59335044	0.581833133
707	0.605448335	0.593351188	0.581834721
708	0.605475922	0.59336159	0.581835981
710	0.605547102	0.593362688	0.581838745
712	0.605551597	0.593364456	0.581842467
713	0.605625256	0.593366869	0.581842658
716	0.605665734	0.593370514	0.581843567
718	0.605682443	0.593370952	0.581843791
719	0.605709449	0.593381827	0.581847029
720	0.605734471	0.593383167	0.581851334
722	0.60577325	0.593390391	0.581852557
723	0.605774052	0.593391913	0.581879431
724	0.605786898	0.593395908	0.58188599
726	0.605811451	0.593449673	0.58188795
727	0.605812166	0.593450085	0.581890548
728	0.60581365	0.593454783	0.581890979
729	0.605813671	0.593455417	0.581894342
730	0.605838381	0.593457702	0.581905346
731	0.605839161	0.593462805	0.581918174
732	0.605863791	0.593470021	0.581921992
733	0.605864333	0.593473284	0.581926935
734	0.605897826	0.593475477	0.581928162
736	0.605898121	0.593476244	0.581928747
737	0.605900234	0.593479378	0.581947582
739	0.605949341	0.593479911	0.581947659
742	0.605950055	0.593487192	0.581963356
743	0.605964862	0.593487968	0.581976269
744	0.605967495	0.593489141	0.581982923
745	0.606020611	0.593493769	0.581983903
746	0.606045341	0.593495984	0.581991384
747	0.606089052	0.5934981	0.582005232
748	0.606113603	0.593513751	0.58201762
749	0.606140595	0.593515149	0.582024581
751	0.606140879	0.593517067	0.58202823
753	0.606178263	0.593519335	0.582029074
754	0.606191309	0.593520029	0.582034105
755	0.606240498	0.593520642	0.582034604
756	0.606252415	0.593531083	0.582056473
757	0.606276984	0.59361801	0.582076565
759	0.606301536	0.593618468	0.582082592
760	0.606318349	0.593619103	0.582107785
761	0.606346791	0.593630818	0.582132544
762	0.606347548	0.593753382	0.582137918
763	0.606374467	0.593756311	0.582146185
768	0.606413361	0.593757524	0.582151482
769	0.606514448	0.593757696	0.582158647
770	0.606536522	0.593762457	0.582172719
771	0.606561261	0.593765292	0.582175009
772	0.606561437	0.593768391	0.582181652
773	0.606621612	0.593777506	0.582182719
774	0.60666874	0.593787021	0.58218359
775	0.606670284	0.59379186	0.582187294
777	0.606670377	0.593795606	0.58219793
779	0.606694929	0.593801695	0.582204348
780	0.606695952	0.593814922	0.582212444
781	0.606696034	0.593819063	0.582215218
783	0.606745141	0.593819561	0.58221879
784	0.606769693	0.593842373	0.582222797
785	0.606799537	0.593844216	0.582259274
786	0.606800404	0.593845088	0.58225953
787	0.606804911	0.593845846	0.582261319
788	0.606842571	0.593866441	0.582267324
789	0.606850076	0.59386832	0.58227003
790	0.606874631	0.593868644	0.582271188
791	0.606875203	0.593888101	0.582272966
792	0.606899755	0.593892502	0.582275913
793	0.6069515	0.593900979	0.582278261
795	0.606956754	0.593901873	0.582280194
796	0.607005926	0.593942124	0.582281289
797	0.607006038	0.593954349	0.582286585
799	0.607030591	0.594271078	0.582296279
800	0.607031249	0.594275589	0.582297904
801	0.607073639	0.594276542	0.582300508
802	0.607125977	0.594281082	0.582305626
806	0.60715863	0.594290751	0.582331284
809	0.607183182	0.594299554	0.582367201
810	0.607188245	0.594299743	0.582367714
811	0.607193196	0.594299754	0.582379214
812	0.607194514	0.594300599	0.582403863
813	0.607219067	0.594302798	0.582417019
815	0.607239254	0.594306015	0.582418572
818	0.607288361	0.594414503	0.582437771
821	0.607337468	0.594419965	0.582439078
822	0.607369541	0.594423939	0.582441621
824	0.607373645	0.594442036	0.582461967
825	0.607400033	0.594450832	0.582485824
826	0.607429704	0.594451314	0.582515918
827	0.607454256	0.594451611	0.582539393
828	0.607455337	0.594457282	0.58255365
829	0.607455631	0.594606923	0.582557627
830	0.607456441	0.594607384	0.582573403
831	0.607867989	0.594655759	0.582574254
833	0.607921059	0.594665933	0.582576482
834	0.607970252	0.594733193	0.593380858
835	0.60806938	0.594733221	0.593382264
836	0.608120178	0.594735047	0.593432295
837	0.608129918	0.594740777	0.593432801
838	0.608132451	0.594741517	0.593434236
839	0.608157555	0.594745788	0.593437923
840	0.608158315	0.594747186	0.593446394
841	0.608182953	0.594747784	0.593447339
844	0.608208583	0.594748114	0.593453803
845	0.608220403	0.594748853	0.593454734
846	0.608222242	0.594759774	0.593455328
847	0.60831866	0.594791485	0.593456938
849	0.608329036	0.594817849	0.593457766
851	0.608329908	0.594850067	0.59348224
852	0.608331021	0.59485482	0.593493024
853	0.608404243	0.594872662	0.593493488
855	0.60840817	0.594873262	0.593497121
856	0.608417231	0.594873427	0.593498862
857	0.608431511	0.59488444	0.593499368
859	0.608432479	0.605890217	0.593515281
860	0.608482284	0.605899579	0.59353063
861	0.608506837	0.605902218	0.593539838
862	0.609038514	0.605924186	0.593548834
863	0.609039291	0.605925934	0.59355981
864	0.609069314	0.60595357	0.593561048
865	0.609110714	0.605955004	0.593581563
866	0.609133389	0.605962583	0.593582154
867	0.609157942	0.605963853	0.593595294
868	0.609211397	0.605967444	0.593595872
871	0.609212134	0.605995308	0.593618639
872	0.609212343	0.606016699	0.593618735
873	0.609268587	0.606018622	0.593619806
875	0.609293155	0.606023649	0.593641053
876	0.609296041	0.60602368	0.593659806
877	0.609296155	0.606024536	0.593661871
878	0.609320723	0.606043942	0.593673026
879	0.609820604	0.606046403	0.593673428
880	0.609850977	0.606058656	0.593673827
881	0.609875818	0.606070144	0.593676584
882	0.609900371	0.606112119	0.59367831
883	0.609926222	0.606117067	0.593680367
884	0.609950983	0.606118434	0.594996121
885	0.610011548	0.606141056	0.594998688
886	0.610036658	0.606150726	0.594999463
887	0.610037787	0.60615825	0.595024839
890	0.61006256	0.606158263	0.595025141
891	0.61017133	0.606158425	0.595025233
893	0.610172995	0.606160125	0.595025304
894	0.610195941	0.60617867	0.595025412
895	0.61024423	0.606541049	0.595026862
896	0.610254204	0.606552784	0.595027012
897	0.610369634	0.606556805	0.595030115
898	0.610394186	0.606587748	0.59503677
899	0.610406482	0.606599939	0.595048104
900	0.610412437	0.606609205	0.595052536
901	0.62170193	0.606610055	0.595069827
903	0.621703611	0.606610132	0.59507176
905	0.621728836	0.606612532	0.595071805
906	0.621733857	0.606625321	0.595074424
907	0.62183795	0.606631991	0.595074661
909	0.621862504	0.606635235	0.595083858
910	0.621887057	0.606640069	0.595085369
911	0.621888499	0.606640196	0.595087111
912	0.621893287	0.606654966	0.595107699
913	0.621921009	0.606656273	0.595112154
914	0.621946664	0.606687518	0.595116015
915	0.621948109	0.60668793	0.595130902
916	0.621972688	0.606692997	0.595156726
917	0.622000605	0.606694943	0.595163404
918	0.622050706	0.606708858	0.595165448
919	0.622050724	0.606709944	0.595165994
920	0.62206109	0.606711339	0.595166612
921	0.622085644	0.606764578	0.595180251
922	0.622134749	0.60676468	0.595180267
927	0.622134763	0.606765555	0.595206104
928	0.622137915	0.606768899	0.595271784
929	0.622138065	0.606773942	0.595272126
930	0.622152845	0.606793701	0.59528256
931	0.622177398	0.606794972	0.595282689
932	0.622177567	0.606795033	0.595293791
934	0.622181728	0.607576868	0.595293823
935	0.622232228	0.607589868	0.595297362
936	0.622297672	0.607595137	0.595299359
937	0.622337481	0.607596548	0.595299546
938	0.622349473	0.607600787	0.59530511
939	0.622357524	0.60760324	0.595307646
940	0.622383899	0.607643242	0.595309582
941	0.622385487	0.607647502	0.595331587
942	0.62241004	0.607648264	0.595333207
944	0.622436023	0.607648307	0.595344947
946	0.622437236	0.607671251	0.595366961
948	0.622689956	0.607897837	0.595367474
949	0.622714585	0.607898047	0.595368293
950	0.622739436	0.607898104	0.595370357
951	0.622739937	0.607928097	0.59537815
952	0.622741483	0.607929576	0.595378237
953	0.622796681	0.607930361	0.595382963
956	0.622810342	0.607930617	0.595383541
959	0.622810654	0.607930954	0.595391795
960	0.62281404	0.607954451	0.595391957
961	0.622815584	0.607957533	0.59539219
962	0.622840137	0.607963675	0.59539467
