# date, startedDateTime,TTFB,renderStart,onContentLoaded,onLoad,fullyLoaded,visualComplete,PageSpeed,SpeedIndex,rank,reqTotal,reqHtml,reqJS,reqCSS,reqImg,reqGif,reqJpg,reqPng,reqFont,reqFlash,reqJson,reqOther,bytesTotal,bytesHtml,bytesJS,bytesCSS,bytesImg,bytesGif,bytesJpg,bytesPng,bytesFont,bytesFlash,bytesJson,bytesOther,bytesHtmlDoc,numDomains,maxDomainReqs,numRedirects,numErrors,numGlibs,numHttps,numCompressed,numDomElements,maxageNull,maxage0,maxage1,maxage30,maxage365,maxageMore,gzipTotal,gzipSavings
2012-08-15T00:00:00,7.566311014,7.336434373,7.347676493,0,7.2768874,7.297492051,7.263964873,7.551328194,7.350247798,7.207920347,7.243456812,7.00866407,7.171362908,7.131631205,7.180678631,7.008340227,6.774994617,7.080667897,5.232172222,6.333577678,0,6.744549468,7.174886935,7.116950668,7.201690824,6.965196906,7.011983167,6.2500733,6.773841122,6.661497419,4.729625579,5.97794877,0,4.609971414,7.072471431,7.192149797,7.223194706,6.503358519,5.108742716,5.743302346,5.967404837,7.126910582,7.171971877,0,7.014512597,6.564251189,6.477305344,6.379463388,5.436962111,7.220271917,6.265853057
2012-09-01T00:00:00,8.480529207,8.214529464,8.249621679,0,8.201043333,8.216339912,8.198770436,8.465310034,8.262962496,8.25313411,8.18043282,7.932517097,8.110703075,8.089265991,8.114223318,7.933920024,7.717707674,7.968636303,6.092945948,7.222499547,0,7.6563698,8.090529126,8.015529944,8.12399358,7.875572206,7.919737122,7.185773838,7.673857407,7.554751424,5.76843933,6.912775942,0,5.5504664,7.947737351,8.105037854,8.15447238,7.420054411,6.379244227,6.598378395,6.904554951,8.044323635,8.094518595,0,7.958063405,7.534931136,7.413377153,7.184455606,6.329456491,8.127205986,7.272676994
2012-09-15T00:00:00,8.482394686,8.187967523,8.220893821,0,8.18974622,8.204261659,8.178892481,8.467355983,8.220651233,8.245003767,8.178515562,7.927697268,8.105941179,8.089755259,8.112438485,7.951452041,7.711809252,7.966495811,6.107619398,7.228693929,0,7.648225337,8.080704156,8.005293499,8.14716346,7.863538111,7.90333411,7.14924797,7.660082015,7.554759082,5.797973464,6.920213944,0,5.650292873,7.942038719,8.104603121,8.155940748,7.424389872,6.432478314,6.618245521,6.966699526,8.043128601,8.084415691,0,7.962886172,7.529160574,7.420960613,7.164855989,6.376572063,8.148329144,7.295986041
2012-10-01T00:00:00,8.480736653,8.086561406,8.233799578,0,8.21396847,8.21882125,8.195889482,8.466071914,8.263746944,8.245833965,8.183959472,7.93233895,8.1073593,8.087258147,8.129201687,7.976677503,7.734342463,7.985049478,6.162873419,7.203885686,0,7.535936918,8.058326369,8.000384275,8.154276136,7.872879283,7.927976006,7.193613741,7.683593146,7.541696294,5.83098106,6.934719675,0,5.307150135,7.953968308,8.09559697,8.165513838,7.447179035,6.410220783,6.559404455,7.021666454,8.039756858,8.099395231,0,7.963927938,7.552779926,7.465131951,7.237244364,6.391586586,8.107809477,7.303104228
2012-10-15T00:00:00,8.478452363,7.912571724,8.153072774,0,8.176048279,8.182521392,8.166115294,8.463711607,8.215382462,8.242878224,8.17672118,7.916371978,8.103526178,8.081985948,8.124848881,7.960873688,7.731541709,7.989345736,6.14993777,7.214133652,0,7.481555573,8.043806639,8.017341476,8.150572155,7.850426541,7.929924924,7.143147135,7.694000326,7.552949438,5.829547629,6.886233699,0,5.324265152,7.944295481,8.080393974,8.163758639,7.402214615,6.328289733,6.409707387,6.998443016,8.035792769,8.092078179,0,7.954974505,7.544097319,7.473050349,7.218171157,6.39298001,8.125299315,7.361004147
2012-11-01T00:00:00,8.479491324,7.848153095,8.134824736,0,8.157278701,8.173394631,8.1480719,8.464781045,8.192274664,8.177025454,8.172989129,7.900851265,8.097651321,8.080507252,8.124930058,7.964865205,7.732440438,7.983199286,6.204559105,7.250520158,0,7.475910201,8.035019908,8.010023488,8.146497246,7.843070513,7.925492389,7.057662175,7.699925822,7.552300524,5.828887226,6.913418965,0,5.367333823,7.942403239,8.07559744,8.158230268,7.397968653,6.288178203,6.585880264,6.956492994,8.030643961,8.090090703,0,7.948556802,7.556836275,7.472892065,7.225796424,6.387924393,8.102706622,7.346570601
2012-11-15T00:00:00,8.479698985,7.973902779,8.17467695,0,8.192974958,8.202420991,8.175204852,8.465614488,8.231400303,8.217873283,8.17562499,7.918119529,8.11189705,8.082164098,8.121631471,7.960470903,7.721771258,7.988810089,6.212125938,7.247169765,0,7.50773367,8.042221801,8.001323584,8.150206965,7.841352241,7.926195833,7.100294186,7.687660883,7.597081799,5.780386109,6.934753869,0,5.364040621,7.95840663,8.084974249,8.159104767,7.406142151,6.381507156,6.524430056,6.969210068,8.039924074,8.082620571,0,7.957195834,7.558578084,7.472473392,7.220347454,6.386730703,8.093825941,7.338885571
2012-12-01T00:00:00,8.480736654,8.037428569,8.210712757,0,8.18332413,8.184190558,8.163498175,8.466746789,8.234161618,8.228893402,8.177252919,7.917091097,8.110871174,8.089510532,8.125216454,7.952561811,7.732932958,7.996100463,6.24020847,7.26384721,0,7.539146064,8.033897906,8.017832815,8.15026924,7.859637818,7.921615253,7.0809109,7.693088375,7.552334781,5.825533155,6.927813068,0,5.431619822,7.966168606,8.078752744,8.158878213,7.385586264,6.338116494,6.660413794,6.97304139,8.056406605,8.088748163,0,7.957292601,7.558223837,7.468365753,7.246039908,6.446661598,8.11163509,7.356889357
2012-12-15T00:00:00,8.477620416,8.089458297,8.200197197,0,8.18154555,8.186156097,8.17133074,8.464048408,8.241696483,8.258635451,8.176581926,7.908304635,8.110256491,8.082887886,8.123713334,7.962451706,7.72864714,8.000746387,6.314677372,7.244720481,0,7.503658783,8.043374857,8.013271575,8.156642385,7.860138799,7.920995065,6.973304151,7.697493432,7.582516651,5.899036619,6.914939714,0,5.436119374,7.955682354,8.077860761,8.155005814,7.410123701,6.409692093,6.717164225,7.009901851,8.056402656,8.085946839,0,7.955797448,7.56704547,7.465651799,7.212080704,6.458354683,8.125643735,7.353514845
2013-01-01T00:00:00,8.479491324,8.062328708,8.206621596,0,8.187281752,8.18988547,8.167799945,8.465406328,8.241287247,8.132593463,8.164670275,7.883540237,8.101589847,8.07330162,8.116588355,7.907750564,7.728550812,8.000904068,6.34580737,7.20211158,0,7.412903207,8.061063331,8.023023195,8.163036088,7.852271052,7.923772308,6.972457976,7.700793308,7.576853009,5.945286012,6.864521513,0,5.326974224,7.952706372,8.060675647,8.151366564,7.249199148,6.386212537,6.691146709,7.055511967,8.043969761,8.087433703,0,7.911657465,7.576240595,7.466057586,7.209905938,6.433600992,7.935260653,7.533018719
2013-01-15T00:00:00,8.486733984,8.068823165,8.193872646,0,8.170163618,8.182074746,8.162195858,8.472849507,8.222677995,8.227285196,8.177600871,7.897612807,8.111808892,8.089974282,8.127893275,7.923255263,7.739423777,8.012393304,6.354308688,7.218511325,0,7.459205077,8.059964677,8.009610576,8.167418419,7.874894962,7.928194548,6.919317323,7.70696958,7.574300179,5.930841377,6.927244717,0,5.338305918,7.967358434,8.07415443,8.167160098,7.266709662,6.414531188,6.724493275,7.057199664,8.059326328,8.0940107,0,7.928838466,7.600258019,7.484454269,7.198969446,6.434886391,7.935031139,7.537615235
2013-02-01T00:00:00,8.480736654,7.650321073,8.053295519,0,8.179498968,8.220911325,8.17223552,8.467272328,8.179771009,8.28649466,8.176864476,7.899649975,8.110442716,8.089139987,8.121811579,7.929565474,7.739559501,7.996161719,6.36547908,7.206539688,0,7.523392936,8.064032859,8.018806241,8.161958172,7.833316342,7.927280858,6.948664265,7.708108082,7.601009262,5.93714721,6.934133367,0,5.369736,7.948302207,8.082794367,8.148523304,7.326832925,6.437035155,6.671213682,7.078753599,8.055419897,8.087716718,0,7.949534775,7.574136412,7.450943743,7.198330196,6.468256394,7.935688713,7.538246724
